release_version,schema_version,bioguide_id,congress_no,chamber,service_start,service_last_active_date,first_name,last_name,official_full_name,nickname,state,district,party_code,caucus_party_code,exit_reason
v0.1.0,1.1.0,K000378,113,H,2013-01-03,2015-01-02,Adam,Kinzinger,Adam Kinzinger,,IL,16,200,200,
v0.1.0,1.1.0,K000379,113,H,2013-01-03,2015-01-02,Joseph,Kennedy,Joseph P. Kennedy III,,MA,4,100,100,
v0.1.0,1.1.0,K000380,113,H,2013-01-03,2015-01-02,Daniel,Kildee,Daniel T. Kildee,,MI,5,100,100,
v0.1.0,1.1.0,K000381,113,H,2013-01-03,2015-01-02,Derek,Kilmer,Derek Kilmer,,WA,6,100,100,
v0.1.0,1.1.0,K000382,113,H,2013-01-03,2015-01-02,Ann,Kuster,Ann M. Kuster,,NH,2,100,100,
v0.1.0,1.1.0,K000385,113,H,2013-04-09,2015-01-02,Robin,Kelly,Robin L. Kelly,,IL,2,100,100,
v0.1.0,1.1.0,L000111,113,H,2013-01-03,2015-01-02,Tom,Latham,Tom Latham,,IA,3,200,200,
v0.1.0,1.1.0,L000263,113,H,2013-01-03,2015-01-02,Sander,Levin,Sander M. Levin,,MI,9,100,100,
v0.1.0,1.1.0,L000287,113,H,2013-01-03,2015-01-02,John,Lewis,John Lewis,,GA,5,100,100,
v0.1.0,1.1.0,L000397,113,H,2013-01-03,2015-01-02,Zoe,Lofgren,Zoe Lofgren,,CA,19,100,100,
v0.1.0,1.1.0,L000480,113,H,2013-01-03,2015-01-02,Nita,Lowey,Nita M. Lowey,,NY,17,100,100,
v0.1.0,1.1.0,L000491,113,H,2013-01-03,2015-01-02,Frank,Lucas,Frank D. Lucas,,OK,3,200,200,
v0.1.0,1.1.0,L000551,113,H,2013-01-03,2015-01-02,Barbara,Lee,Barbara Lee,,CA,13,100,100,
v0.1.0,1.1.0,L000554,113,H,2013-01-03,2015-01-02,Frank,LoBiondo,Frank A. LoBiondo,,NJ,2,200,200,
v0.1.0,1.1.0,L000557,113,H,2013-01-03,2015-01-02,John,Larson,John B. Larson,,CT,1,100,100,
v0.1.0,1.1.0,L000559,113,H,2013-01-03,2015-01-02,James,Langevin,James R. Langevin,Jim,RI,2,100,100,
v0.1.0,1.1.0,L000560,113,H,2013-01-03,2015-01-02,Rick,Larsen,Rick Larsen,,WA,2,100,100,
v0.1.0,1.1.0,L000562,113,H,2013-01-03,2015-01-02,Stephen,Lynch,Stephen F. Lynch,,MA,8,100,100,
v0.1.0,1.1.0,L000563,113,H,2013-01-03,2015-01-02,Daniel,Lipinski,Daniel Lipinski,,IL,3,100,100,
v0.1.0,1.1.0,L000564,113,H,2013-01-03,2015-01-02,Doug,Lamborn,Doug Lamborn,,CO,5,200,200,
v0.1.0,1.1.0,L000565,113,H,2013-01-03,2015-01-02,David,Loebsack,David Loebsack,,IA,2,100,100,
v0.1.0,1.1.0,L000566,113,H,2013-01-03,2015-01-02,Robert,Latta,Robert E. Latta,,OH,5,200,200,
v0.1.0,1.1.0,L000567,113,H,2013-01-03,2015-01-02,Leonard,Lance,Leonard Lance,,NJ,7,200,200,
v0.1.0,1.1.0,L000569,113,H,2013-01-03,2015-01-02,Blaine,Luetkemeyer,Blaine Luetkemeyer,,MO,3,200,200,
v0.1.0,1.1.0,L000570,113,H,2013-01-03,2015-01-02,Ben,Luján,Ben Ray Luján,,NM,3,100,100,
v0.1.0,1.1.0,L000571,113,H,2013-01-03,2015-01-02,Cynthia,Lummis,Cynthia M. Lummis,,WY,0,200,200,
v0.1.0,1.1.0,L000573,113,H,2013-01-03,2015-01-02,Raúl,Labrador,Raúl R. Labrador,,ID,1,200,200,
v0.1.0,1.1.0,L000575,113,H,2013-01-03,2015-01-02,James,Lankford,James Lankford,,OK,5,200,200,
v0.1.0,1.1.0,L000576,113,H,2013-01-03,2015-01-02,Billy,Long,Billy Long,,MO,7,200,200,
v0.1.0,1.1.0,L000578,113,H,2013-01-03,2015-01-02,Doug,LaMalfa,Doug LaMalfa,,CA,1,200,200,
v0.1.0,1.1.0,L000579,113,H,2013-01-03,2015-01-02,Alan,Lowenthal,Alan S. Lowenthal,,CA,47,100,100,
v0.1.0,1.1.0,L000580,113,H,2013-01-03,2015-01-02,Michelle,Lujan Grisham,Michelle Lujan Grisham,,NM,1,100,100,
v0.1.0,1.1.0,M000087,113,H,2013-01-03,2015-01-02,Carolyn,Maloney,Carolyn B. Maloney,,NY,12,100,100,
v0.1.0,1.1.0,M000133,113,H,2013-01-03,2013-07-14,Edward,Markey,Edward J. Markey,Ed,MA,5,100,100,
v0.1.0,1.1.0,M000309,113,H,2013-01-03,2015-01-02,Carolyn,McCarthy,Carolyn McCarthy,,NY,4,100,100,
v0.1.0,1.1.0,M000312,113,H,2013-01-03,2015-01-02,James,McGovern,James P. McGovern,Jim,MA,2,100,100,
v0.1.0,1.1.0,M000404,113,H,2013-01-03,2015-01-02,Jim,McDermott,Jim McDermott,,WA,7,100,100,
v0.1.0,1.1.0,M000485,113,H,2013-01-03,2015-01-02,Mike,McIntyre,Mike McIntyre,,NC,7,100,100,
v0.1.0,1.1.0,M000508,113,H,2013-01-03,2015-01-02,Howard,McKeon,"Howard P. ""Buck"" McKeon",Buck,CA,25,200,200,
v0.1.0,1.1.0,M000689,113,H,2013-01-03,2015-01-02,John,Mica,John L. Mica,,FL,7,200,200,
v0.1.0,1.1.0,M000725,113,H,2013-01-03,2015-01-02,George,Miller,George Miller,,CA,11,100,100,
v0.1.0,1.1.0,M000933,113,H,2013-01-03,2015-01-02,James,Moran,James P. Moran,Jim,VA,8,100,100,
v0.1.0,1.1.0,M001137,113,H,2013-01-03,2015-01-02,Gregory,Meeks,Gregory W. Meeks,,NY,5,100,100,
v0.1.0,1.1.0,M001139,113,H,2013-01-03,2015-01-02,Gary,Miller,Gary G. Miller,,CA,31,200,200,
v0.1.0,1.1.0,M001142,113,H,2013-01-03,2015-01-02,Jim,Matheson,Jim Matheson,,UT,4,100,100,
v0.1.0,1.1.0,M001143,113,H,2013-01-03,2015-01-02,Betty,McCollum,Betty McCollum,,MN,4,100,100,
v0.1.0,1.1.0,M001144,113,H,2013-01-03,2015-01-02,Jeff,Miller,Jeff Miller,,FL,1,200,200,
v0.1.0,1.1.0,M001149,113,H,2013-01-03,2015-01-02,Michael,Michaud,Michael H. Michaud,,ME,2,100,100,
v0.1.0,1.1.0,M001150,113,H,2013-01-03,2015-01-02,Candice,Miller,Candice S. Miller,,MI,10,200,200,
v0.1.0,1.1.0,M001151,113,H,2013-01-03,2015-01-02,Tim,Murphy,Tim Murphy,,PA,18,200,200,
v0.1.0,1.1.0,M001156,113,H,2013-01-03,2015-01-02,Patrick,McHenry,Patrick T. McHenry,,NC,10,200,200,
v0.1.0,1.1.0,M001157,113,H,2013-01-03,2015-01-02,Michael,McCaul,Michael T. McCaul,,TX,10,200,200,
v0.1.0,1.1.0,M001158,113,H,2013-01-03,2015-01-02,Kenny,Marchant,Kenny Marchant,,TX,24,200,200,
v0.1.0,1.1.0,M001159,113,H,2013-01-03,2015-01-02,Cathy,McMorris Rodgers,Cathy McMorris Rodgers,,WA,5,200,200,
v0.1.0,1.1.0,M001160,113,H,2013-01-03,2015-01-02,Gwen,Moore,Gwen Moore,,WI,4,100,100,
v0.1.0,1.1.0,M001163,113,H,2013-01-03,2015-01-02,Doris,Matsui,Doris O. Matsui,,CA,6,100,100,
v0.1.0,1.1.0,M001165,113,H,2013-01-03,2015-01-02,Kevin,McCarthy,Kevin McCarthy,,CA,23,200,200,
v0.1.0,1.1.0,M001166,113,H,2013-01-03,2015-01-02,Jerry,McNerney,Jerry McNerney,,CA,9,100,100,
v0.1.0,1.1.0,M001171,113,H,2013-01-03,2015-01-02,Daniel,Maffei,Daniel B. Maffei,,NY,24,100,100,
v0.1.0,1.1.0,M001177,113,H,2013-01-03,2015-01-02,Tom,McClintock,Tom McClintock,,CA,4,200,200,
v0.1.0,1.1.0,M001179,113,H,2013-01-03,2015-01-02,Tom,Marino,Tom Marino,,PA,10,200,200,
v0.1.0,1.1.0,M001180,113,H,2013-01-03,2015-01-02,David,McKinley,David B. McKinley,,WV,1,200,200,
v0.1.0,1.1.0,M001181,113,H,2013-01-03,2015-01-02,Patrick,Meehan,Patrick Meehan,,PA,7,200,200,
v0.1.0,1.1.0,M001182,113,H,2013-01-03,2015-01-02,Mick,Mulvaney,Mick Mulvaney,,SC,5,200,200,
v0.1.0,1.1.0,M001184,113,H,2013-01-03,2015-01-02,Thomas,Massie,Thomas Massie,,KY,4,200,200,
v0.1.0,1.1.0,M001185,113,H,2013-01-03,2015-01-02,Sean,Maloney,Sean Patrick Maloney,,NY,18,100,100,
v0.1.0,1.1.0,M001187,113,H,2013-01-03,2015-01-02,Mark,Meadows,Mark Meadows,,NC,11,200,200,
v0.1.0,1.1.0,M001188,113,H,2013-01-03,2015-01-02,Grace,Meng,Grace Meng,,NY,6,100,100,
v0.1.0,1.1.0,M001189,113,H,2013-01-03,2015-01-02,Luke,Messer,Luke Messer,,IN,6,200,200,
v0.1.0,1.1.0,M001190,113,H,2013-01-03,2015-01-02,Markwayne,Mullin,Markwayne Mullin,,OK,2,200,200,
v0.1.0,1.1.0,M001191,113,H,2013-01-03,2015-01-02,Patrick,Murphy,Patrick Murphy,,FL,18,100,100,
v0.1.0,1.1.0,M001192,113,H,2013-11-16,2015-01-02,Vance,McAllister,Vance M. McAllister,,LA,5,200,200,
v0.1.0,1.1.0,N000002,113,H,2013-01-03,2015-01-02,Jerrold,Nadler,Jerrold Nadler,,NY,10,100,100,
v0.1.0,1.1.0,N000015,113,H,2013-01-03,2015-01-02,Richard,Neal,Richard E. Neal,,MA,1,100,100,
v0.1.0,1.1.0,N000127,113,H,2013-01-03,2015-01-02,Richard,Nolan,Richard M. Nolan,,MN,8,100,100,
v0.1.0,1.1.0,N000147,113,H,2013-01-03,2015-01-02,Eleanor,Norton,Eleanor Holmes Norton,,DC,0,100,100,
v0.1.0,1.1.0,N000179,113,H,2013-01-03,2015-01-02,Grace,Napolitano,Grace F. Napolitano,,CA,32,100,100,
v0.1.0,1.1.0,N000181,113,H,2013-01-03,2015-01-02,Devin,Nunes,Devin Nunes,,CA,22,200,200,
v0.1.0,1.1.0,N000182,113,H,2013-01-03,2015-01-02,Randy,Neugebauer,Randy Neugebauer,,TX,19,200,200,
v0.1.0,1.1.0,N000184,113,H,2013-01-03,2015-01-02,Kristi,Noem,Kristi L. Noem,,SD,0,200,200,
v0.1.0,1.1.0,N000185,113,H,2013-01-03,2015-01-02,Richard,Nugent,Richard B. Nugent,,FL,11,200,200,
v0.1.0,1.1.0,N000186,113,H,2013-01-03,2015-01-02,Alan,Nunnelee,Alan Nunnelee,,MS,1,200,200,
v0.1.0,1.1.0,N000187,113,H,2013-01-03,2015-01-02,Gloria,Negrete McLeod,Gloria Negrete McLeod,,CA,35,100,100,
v0.1.0,1.1.0,N000188,113,H,2014-11-12,2015-01-02,Donald,Norcross,Donald Norcross,,NJ,1,100,100,
v0.1.0,1.1.0,O000168,113,H,2013-01-03,2015-01-02,Pete,Olson,Pete Olson,,TX,22,200,200,
v0.1.0,1.1.0,O000169,113,H,2013-01-03,2015-01-02,William,Owens,William L. Owens,,NY,21,100,100,
v0.1.0,1.1.0,O000170,113,H,2013-01-03,2015-01-02,Beto,O’Rourke,Beto O’Rourke,,TX,16,100,100,
v0.1.0,1.1.0,P000034,113,H,2013-01-03,2015-01-02,Frank,Pallone,"Frank Pallone, Jr.",,NJ,6,100,100,
v0.1.0,1.1.0,P000096,113,H,2013-01-03,2015-01-02,Bill,Pascrell,"Bill Pascrell, Jr.",,NJ,9,100,100,
v0.1.0,1.1.0,P000099,113,H,2013-01-03,2015-01-02,Ed,Pastor,Ed Pastor,,AZ,7,100,100,
v0.1.0,1.1.0,P000258,113,H,2013-01-03,2015-01-02,Collin,Peterson,Collin C. Peterson,,MN,7,100,100,
v0.1.0,1.1.0,P000265,113,H,2013-01-03,2015-01-02,Thomas,Petri,Thomas E. Petri,Tom,WI,6,200,200,
v0.1.0,1.1.0,P000373,113,H,2013-01-03,2015-01-02,Joseph,Pitts,Joseph R. Pitts,,PA,16,200,200,
v0.1.0,1.1.0,P000523,113,H,2013-01-03,2015-01-02,David,Price,David E. Price,,NC,4,100,100,
v0.1.0,1.1.0,P000588,113,H,2013-01-03,2015-01-02,Stevan,Pearce,Stevan Pearce,Steve,NM,2,200,200,
v0.1.0,1.1.0,P000591,113,H,2013-01-03,2015-01-02,Tom,Price,Tom Price,,GA,6,200,200,
v0.1.0,1.1.0,P000592,113,H,2013-01-03,2015-01-02,Ted,Poe,Ted Poe,,TX,2,200,200,
v0.1.0,1.1.0,P000593,113,H,2013-01-03,2015-01-02,Ed,Perlmutter,Ed Perlmutter,,CO,7,100,100,
v0.1.0,1.1.0,P000594,113,H,2013-01-03,2015-01-02,Erik,Paulsen,Erik Paulsen,,MN,3,200,200,
v0.1.0,1.1.0,P000595,113,H,2013-01-03,2015-01-02,Gary,Peters,Gary C. Peters,,MI,14,100,100,
v0.1.0,1.1.0,P000596,113,H,2013-01-03,2015-01-02,Pedro,Pierluisi,Pedro R. Pierluisi,,PR,0,100,100,
v0.1.0,1.1.0,P000597,113,H,2013-01-03,2015-01-02,Chellie,Pingree,Chellie Pingree,,ME,1,100,100,
v0.1.0,1.1.0,P000598,113,H,2013-01-03,2015-01-02,Jared,Polis,Jared Polis,,CO,2,100,100,
v0.1.0,1.1.0,P000599,113,H,2013-01-03,2015-01-02,Bill,Posey,Bill Posey,,FL,8,200,200,
v0.1.0,1.1.0,P000601,113,H,2013-01-03,2015-01-02,Steven,Palazzo,Steven M. Palazzo,,MS,4,200,200,
v0.1.0,1.1.0,P000602,113,H,2013-01-03,2015-01-02,Mike,Pompeo,Mike Pompeo,,KS,4,200,200,
v0.1.0,1.1.0,P000604,113,H,2013-01-03,2015-01-02,Donald,Payne,"Donald M. Payne, Jr.",,NJ,10,100,100,
v0.1.0,1.1.0,P000605,113,H,2013-01-03,2015-01-02,Scott,Perry,Scott Perry,,PA,4,200,200,
v0.1.0,1.1.0,P000606,113,H,2013-01-03,2015-01-02,Robert,Pittenger,Robert Pittenger,,NC,9,200,200,
v0.1.0,1.1.0,P000607,113,H,2013-01-03,2015-01-02,Mark,Pocan,Mark Pocan,,WI,2,100,100,
v0.1.0,1.1.0,P000608,113,H,2013-01-03,2015-01-02,Scott,Peters,Scott H. Peters,,CA,52,100,100,
v0.1.0,1.1.0,Q000023,113,H,2013-01-03,2015-01-02,Mike,Quigley,Mike Quigley,,IL,5,100,100,
v0.1.0,1.1.0,R000011,113,H,2013-01-03,2015-01-02,Nick,Rahall,Nick J. Rahall II,,WV,3,100,100,
v0.1.0,1.1.0,R000053,113,H,2013-01-03,2015-01-02,Charles,Rangel,Charles B. Rangel,Charlie,NY,13,100,100,
v0.1.0,1.1.0,R000395,113,H,2013-01-03,2015-01-02,Harold,Rogers,Harold Rogers,Hal,KY,5,200,200,
v0.1.0,1.1.0,R000409,113,H,2013-01-03,2015-01-02,Dana,Rohrabacher,Dana Rohrabacher,,CA,48,200,200,
v0.1.0,1.1.0,R000435,113,H,2013-01-03,2015-01-02,Ileana,Ros-Lehtinen,Ileana Ros-Lehtinen,,FL,27,200,200,
v0.1.0,1.1.0,R000486,113,H,2013-01-03,2015-01-02,Lucille,Roybal-Allard,Lucille Roybal-Allard,,CA,40,100,100,
v0.1.0,1.1.0,R000487,113,H,2013-01-03,2015-01-02,Edward,Royce,Edward R. Royce,Ed,CA,39,200,200,
v0.1.0,1.1.0,R000515,113,H,2013-01-03,2015-01-02,Bobby,Rush,Bobby L. Rush,,IL,1,100,100,
v0.1.0,1.1.0,R000570,113,H,2013-01-03,2015-01-02,Paul,Ryan,Paul D. Ryan,,WI,1,200,200,
v0.1.0,1.1.0,R000572,113,H,2013-01-03,2015-01-02,Mike,Rogers,Mike Rogers,,MI,8,200,200,
v0.1.0,1.1.0,R000575,113,H,2013-01-03,2015-01-02,Mike,Rogers,Mike Rogers,,AL,3,200,200,
v0.1.0,1.1.0,R000576,113,H,2013-01-03,2015-01-02,C.,Ruppersberger,C. A. Dutch Ruppersberger,,MD,2,100,100,
v0.1.0,1.1.0,R000577,113,H,2013-01-03,2015-01-02,Tim,Ryan,Tim Ryan,,OH,13,100,100,
v0.1.0,1.1.0,R000578,113,H,2013-01-03,2015-01-02,David,Reichert,David G. Reichert,,WA,8,200,200,
v0.1.0,1.1.0,R000580,113,H,2013-01-03,2015-01-02,Peter,Roskam,Peter J. Roskam,,IL,6,200,200,
v0.1.0,1.1.0,R000582,113,H,2013-01-03,2015-01-02,David,Roe,David P. Roe,Phil,TN,1,200,200,
v0.1.0,1.1.0,R000583,113,H,2013-01-03,2015-01-02,Thomas,Rooney,Thomas J. Rooney,,FL,17,200,200,
v0.1.0,1.1.0,R000585,113,H,2013-01-03,2015-01-02,Tom,Reed,Tom Reed,,NY,23,200,200,
v0.1.0,1.1.0,R000586,113,H,2013-01-03,2015-01-02,James,Renacci,James B. Renacci,,OH,16,200,200,
v0.1.0,1.1.0,R000587,113,H,2013-01-03,2015-01-02,Reid,Ribble,Reid J. Ribble,,WI,8,200,200,
v0.1.0,1.1.0,R000588,113,H,2013-01-03,2015-01-02,Cedric,Richmond,Cedric L. Richmond,,LA,2,100,100,
v0.1.0,1.1.0,R000589,113,H,2013-01-03,2015-01-02,Edward,Rigell,E. Scott Rigell,Scott,VA,2,200,200,
v0.1.0,1.1.0,R000591,113,H,2013-01-03,2015-01-02,Martha,Roby,Martha Roby,,AL,2,200,200,
v0.1.0,1.1.0,R000592,113,H,2013-01-03,2015-01-02,Todd,Rokita,Todd Rokita,,IN,4,200,200,
v0.1.0,1.1.0,R000593,113,H,2013-01-03,2015-01-02,Dennis,Ross,Dennis A. Ross,,FL,15,200,200,
v0.1.0,1.1.0,R000594,113,H,2013-01-03,2015-01-02,Jon,Runyan,Jon Runyan,,NJ,3,200,200,
v0.1.0,1.1.0,R000596,113,H,2013-01-03,2014-01-26,Trey,Radel,Trey Radel,,FL,19,200,200,
v0.1.0,1.1.0,R000597,113,H,2013-01-03,2015-01-02,Tom,Rice,Tom Rice,,SC,7,200,200,
v0.1.0,1.1.0,R000598,113,H,2013-01-03,2015-01-02,Keith,Rothfus,Keith J. Rothfus,,PA,12,200,200,
v0.1.0,1.1.0,R000599,113,H,2013-01-03,2015-01-02,Raul,Ruiz,Raul Ruiz,,CA,36,100,100,
v0.1.0,1.1.0,S000018,113,H,2013-01-03,2015-01-02,Matt,Salmon,Matt Salmon,,AZ,5,200,200,
v0.1.0,1.1.0,S000030,113,H,2013-01-03,2015-01-02,Loretta,Sanchez,Loretta Sanchez,,CA,46,100,100,
v0.1.0,1.1.0,S000051,113,H,2013-05-15,2015-01-02,Marshall,Sanford,Mark Sanford,Mark,SC,1,200,200,
v0.1.0,1.1.0,S000185,113,H,2013-01-03,2015-01-02,Robert,Scott,"Robert C. ""Bobby"" Scott",Bobby,VA,3,100,100,
v0.1.0,1.1.0,S000244,113,H,2013-01-03,2015-01-02,F.,Sensenbrenner,"F. James Sensenbrenner, Jr.",,WI,5,200,200,
v0.1.0,1.1.0,S000248,113,H,2013-01-03,2015-01-02,José,Serrano,José E. Serrano,,NY,15,100,100,
v0.1.0,1.1.0,S000250,113,H,2013-01-03,2015-01-02,Pete,Sessions,Pete Sessions,,TX,32,200,200,
v0.1.0,1.1.0,S000344,113,H,2013-01-03,2015-01-02,Brad,Sherman,Brad Sherman,,CA,30,100,100,
v0.1.0,1.1.0,S000364,113,H,2013-01-03,2015-01-02,John,Shimkus,John Shimkus,,IL,15,200,200,
v0.1.0,1.1.0,S000480,113,H,2013-01-03,2015-01-02,Louise,Slaughter,Louise McIntosh Slaughter,,NY,25,100,100,
v0.1.0,1.1.0,S000510,113,H,2013-01-03,2015-01-02,Adam,Smith,Adam Smith,,WA,9,100,100,
v0.1.0,1.1.0,S000522,113,H,2013-01-03,2015-01-02,Christopher,Smith,Christopher H. Smith,Chris,NJ,4,200,200,
v0.1.0,1.1.0,S000583,113,H,2013-01-03,2015-01-02,Lamar,Smith,Lamar Smith,,TX,21,200,200,
v0.1.0,1.1.0,S000937,113,H,2013-01-03,2015-01-02,Steve,Stockman,Steve Stockman,,TX,36,200,200,
v0.1.0,1.1.0,S001145,113,H,2013-01-03,2015-01-02,Janice,Schakowsky,Janice D. Schakowsky,Jan,IL,9,100,100,
v0.1.0,1.1.0,S001148,113,H,2013-01-03,2015-01-02,Michael,Simpson,Michael K. Simpson,Mike,ID,2,200,200,
v0.1.0,1.1.0,S001150,113,H,2013-01-03,2015-01-02,Adam,Schiff,Adam B. Schiff,,CA,28,100,100,
v0.1.0,1.1.0,S001154,113,H,2013-01-03,2015-01-02,Bill,Shuster,Bill Shuster,,PA,9,200,200,
v0.1.0,1.1.0,S001156,113,H,2013-01-03,2015-01-02,Linda,Sánchez,Linda T. Sánchez,,CA,38,100,100,
v0.1.0,1.1.0,S001157,113,H,2013-01-03,2015-01-02,David,Scott,David Scott,,GA,13,100,100,
v0.1.0,1.1.0,S001162,113,H,2013-01-03,2015-01-02,Allyson,Schwartz,Allyson Y. Schwartz,,PA,13,100,100,
v0.1.0,1.1.0,S001165,113,H,2013-01-03,2015-01-02,Albio,Sires,Albio Sires,,NJ,8,100,100,
v0.1.0,1.1.0,S001168,113,H,2013-01-03,2015-01-02,John,Sarbanes,John P. Sarbanes,,MD,3,100,100,
v0.1.0,1.1.0,S001170,113,H,2013-01-03,2015-01-02,Carol,Shea-Porter,Carol Shea-Porter,,NH,1,100,100,
v0.1.0,1.1.0,S001172,113,H,2013-01-03,2015-01-02,Adrian,Smith,Adrian Smith,,NE,3,200,200,
v0.1.0,1.1.0,S001175,113,H,2013-01-03,2015-01-02,Jackie,Speier,Jackie Speier,,CA,14,100,100,
v0.1.0,1.1.0,S001176,113,H,2013-01-03,2015-01-02,Steve,Scalise,Steve Scalise,,LA,1,200,200,
v0.1.0,1.1.0,S001177,113,H,2013-01-03,2015-01-02,Gregorio,Sablan,Gregorio Kilili Camacho Sablan,,MP,0,100,100,
v0.1.0,1.1.0,S001179,113,H,2013-01-03,2015-01-02,Aaron,Schock,Aaron Schock,,IL,18,200,200,
v0.1.0,1.1.0,S001180,113,H,2013-01-03,2015-01-02,Kurt,Schrader,Kurt Schrader,,OR,5,100,100,
v0.1.0,1.1.0,S001183,113,H,2013-01-03,2015-01-02,David,Schweikert,David Schweikert,,AZ,6,200,200,
v0.1.0,1.1.0,S001185,113,H,2013-01-03,2015-01-02,Terri,Sewell,Terri A. Sewell,,AL,7,100,100,
v0.1.0,1.1.0,S001186,113,H,2013-01-03,2015-01-02,Steve,Southerland,Steve Southerland II,,FL,2,200,200,
v0.1.0,1.1.0,S001187,113,H,2013-01-03,2015-01-02,Steve,Stivers,Steve Stivers,,OH,15,200,200,
v0.1.0,1.1.0,S001188,113,H,2013-01-03,2015-01-02,Marlin,Stutzman,Marlin A. Stutzman,,IN,3,200,200,
v0.1.0,1.1.0,S001189,113,H,2013-01-03,2015-01-02,Austin,Scott,Austin Scott,,GA,8,200,200,
v0.1.0,1.1.0,S001190,113,H,2013-01-03,2015-01-02,Bradley,Schneider,Bradley Scott Schneider,Brad,IL,10,100,100,
v0.1.0,1.1.0,S001191,113,H,2013-01-03,2015-01-02,Kyrsten,Sinema,Kyrsten Sinema,,AZ,9,100,100,
v0.1.0,1.1.0,S001192,113,H,2013-01-03,2015-01-02,Chris,Stewart,Chris Stewart,,UT,2,200,200,
v0.1.0,1.1.0,S001193,113,H,2013-01-03,2015-01-02,Eric,Swalwell,Eric Swalwell,,CA,15,100,100,
v0.1.0,1.1.0,S001195,113,H,2013-06-04,2015-01-02,Jason,Smith,Jason Smith,,MO,8,200,200,
v0.1.0,1.1.0,T000193,113,H,2013-01-03,2015-01-02,Bennie,Thompson,Bennie G. Thompson,,MS,2,100,100,
v0.1.0,1.1.0,T000238,113,H,2013-01-03,2015-01-02,Mac,Thornberry,Mac Thornberry,,TX,13,200,200,
v0.1.0,1.1.0,T000266,113,H,2013-01-03,2015-01-02,John,Tierney,John F. Tierney,,MA,6,100,100,
v0.1.0,1.1.0,T000459,113,H,2013-01-03,2015-01-02,Lee,Terry,Lee Terry,,NE,2,200,200,
v0.1.0,1.1.0,T000460,113,H,2013-01-03,2015-01-02,Mike,Thompson,Mike Thompson,,CA,5,100,100,
v0.1.0,1.1.0,T000462,113,H,2013-01-03,2015-01-02,Patrick,Tiberi,Patrick J. Tiberi,Pat,OH,12,200,200,
v0.1.0,1.1.0,T000463,113,H,2013-01-03,2015-01-02,Michael,Turner,Michael R. Turner,,OH,10,200,200,
v0.1.0,1.1.0,T000465,113,H,2013-01-03,2015-01-02,Niki,Tsongas,Niki Tsongas,,MA,3,100,100,
v0.1.0,1.1.0,T000467,113,H,2013-01-03,2015-01-02,Glenn,Thompson,Glenn Thompson,,PA,5,200,200,
v0.1.0,1.1.0,T000468,113,H,2013-01-03,2015-01-02,Dina,Titus,Dina Titus,,NV,1,100,100,
v0.1.0,1.1.0,T000469,113,H,2013-01-03,2015-01-02,Paul,Tonko,Paul Tonko,,NY,20,100,100,
v0.1.0,1.1.0,T000470,113,H,2013-01-03,2015-01-02,Scott,Tipton,Scott R. Tipton,,CO,3,200,200,
v0.1.0,1.1.0,T000472,113,H,2013-01-03,2015-01-02,Mark,Takano,Mark Takano,,CA,41,100,100,
v0.1.0,1.1.0,U000031,113,H,2013-01-03,2015-01-02,Fred,Upton,Fred Upton,,MI,6,200,200,
v0.1.0,1.1.0,V000081,113,H,2013-01-03,2015-01-02,Nydia,Velázquez,Nydia M. Velázquez,,NY,7,100,100,
v0.1.0,1.1.0,V000108,113,H,2013-01-03,2015-01-02,Peter,Visclosky,Peter J. Visclosky,,IN,1,100,100,
v0.1.0,1.1.0,V000128,113,H,2013-01-03,2015-01-02,Chris,Van Hollen,Chris Van Hollen,,MD,8,100,100,
v0.1.0,1.1.0,V000129,113,H,2013-01-03,2015-01-02,David,Valadao,David G. Valadao,,CA,21,200,200,
v0.1.0,1.1.0,V000130,113,H,2013-01-03,2015-01-02,Juan,Vargas,Juan Vargas,,CA,51,100,100,
v0.1.0,1.1.0,V000131,113,H,2013-01-03,2015-01-02,Marc,Veasey,Marc A. Veasey,,TX,33,100,100,
v0.1.0,1.1.0,V000132,113,H,2013-01-03,2015-01-02,Filemon,Vela,Filemon Vela,,TX,34,100,100,
v0.1.0,1.1.0,W000187,113,H,2013-01-03,2015-01-02,Maxine,Waters,Maxine Waters,,CA,43,100,100,
v0.1.0,1.1.0,W000207,113,H,2013-01-03,2014-01-05,Melvin,Watt,Melvin L. Watt,Mel,NC,12,100,100,
v0.1.0,1.1.0,W000215,113,H,2013-01-03,2015-01-02,Henry,Waxman,Henry A. Waxman,,CA,33,100,100,
v0.1.0,1.1.0,W000413,113,H,2013-01-03,2015-01-02,Ed,Whitfield,Ed Whitfield,,KY,1,200,200,
v0.1.0,1.1.0,W000672,113,H,2013-01-03,2015-01-02,Frank,Wolf,Frank R. Wolf,,VA,10,200,200,
v0.1.0,1.1.0,W000791,113,H,2013-01-03,2015-01-02,Greg,Walden,Greg Walden,,OR,2,200,200,
v0.1.0,1.1.0,W000795,113,H,2013-01-03,2015-01-02,Joe,Wilson,Joe Wilson,,SC,2,200,200,
v0.1.0,1.1.0,W000796,113,H,2013-01-03,2015-01-02,Lynn,Westmoreland,Lynn A. Westmoreland,,GA,3,200,200,
v0.1.0,1.1.0,W000797,113,H,2013-01-03,2015-01-02,Debbie,Wasserman Schultz,Debbie Wasserman Schultz,,FL,23,100,100,
